torsion_instance,chemical_class_id,parent_parameter,one_four_pair,one_four_atom_names,charge_i_e,charge_l_e,scee,scan_axis,angle_degrees,qm_relative_kcal_mol,distance_angstrom,pair_eel14_kcal_mol
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-90,14.696882575166297,3.2008183065769704,-0.5959023028252785
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-75,4.330868332829533,3.12037086786676,-0.6112654811184354
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-60,0.0,3.0729033482562653,-0.6207077749115912
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-45,0.19638589416353,3.0582384245800305,-0.6236842047645298
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-30,3.0779934750218234,3.0638234188027793,-0.6225473009015159
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-15,6.97513939178259,3.077753375458475,-0.6197296427399399
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,0,10.412722960962697,3.0951826431508045,-0.6162398862100342
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,15,11.945479233545104,3.10142087186191,-0.6150003751891466
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,30,11.696853683615846,3.0578940342340677,-0.6237544461844893
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,45,12.409782605194598,3.028963671368858,-0.6297120754018612
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,60,15.683428081132595,3.051991761471612,-0.6249607302002759
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,75,23.207234060776265,3.1145768600971335,-0.6124026105283014
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,90,36.77978373595889,3.1802104774794273,-0.5997637619653001
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-180,1.8361875979134048,3.639974532980367,1.4632656556152306
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-165,1.4130028718141248,3.639615754223509,1.463409898488195
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-150,1.3982414847839755,3.639258670022435,1.46355348832388
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-135,1.7201805587324959,3.6391776805733347,1.4635860595257153
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-120,2.1004462123625456,3.6392778554110463,1.4635457728254921
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-105,2.282405294363951,3.6391657321085207,1.4635908649145937
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-90,2.191846518770847,3.6386075397255553,1.463815391814968
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-75,1.9493375527533943,3.6374903997762544,1.4642649563423953
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-60,1.7582771045303314,3.6358224112341775,1.4649367100458208
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-45,1.7517423921353694,3.6338303948836055,1.4657397684062423
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-30,1.8731815879809242,3.631399676072035,1.4667208780459793
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,-15,1.8830474967830666,3.6287656391339165,1.4677855367632626
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,0,1.53761834092137,3.625752179525815,1.4690054525791776
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,15,0.8500053424677801,3.6239475191910704,1.4697369907313595
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,30,0.1979165005694423,3.6247233130298833,1.46942242523115
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,45,0.0,3.6275520234424126,1.4682765917633473
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,60,0.32618472333560894,3.6305887678904085,1.4670484766907745
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,75,1.0408015037026501,3.6333593042437853,1.4659298118969868
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,90,2.0223598887749024,3.6359072190237702,1.4649025402948377
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,105,3.0480034924252344,3.637842675841443,1.4641231620035036
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,120,3.7373350122694022,3.638892336929766,1.463700826586742
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,135,3.8030037733710786,3.638755422462714,1.463755900862237
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,150,3.292878201783699,3.638834226617296,1.4637242011366935
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,CHI,165,2.5316328285396272,3.6397320248993146,1.4633631500856437
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-180,12.297421019351964,3.7591124309712574,1.4168902418404374
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-165,12.017065696114134,3.8122506712649153,1.3971404770340023
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-150,12.14534987811232,3.858783118834534,1.380292583801119
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-135,12.088672339648122,3.8791709018393923,1.3730381713522093
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-120,9.406090467076242,3.8572681887883427,1.3808346894067944
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-105,5.389702277432289,3.79829014183521,1.402275635228537
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-90,1.8840517384563273,3.7297573847734555,1.4280418729562419
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-75,0.0,3.659533497549181,1.455444997290308
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-60,1.1679589391511374,3.594292269362102,1.4818632771812787
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-45,5.348395421266241,3.550776214009134,1.5000240511948406
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-30,12.61886348886727,3.5039340145897153,1.520077061738825
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,-15,24.120153734931876,3.454459136144587,1.541847655887665
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,0,39.62646469177788,3.403080484392604,1.5651259927150714
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,105,36.46525443667219,3.6894277429563744,1.443651994972067
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,120,25.91194918747669,3.6557294059122603,1.45695950931443
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,135,18.085910819557824,3.6364319461616152,1.4646911588834512
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,150,13.569233322541978,3.650625114828256,1.4589966249314081
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PHI,165,12.21349737743903,3.7049857371070924,1.4375898044841258
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-105,32.011747071349355,3.176715632094611,1.6766529769340177
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-90,14.696882575166297,3.296018831187501,1.6159645906832698
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-75,4.330868332829533,3.436633853310425,1.5498449787700295
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-60,0.0,3.576605595565415,1.489191239880686
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-45,0.19638589416353,3.694289633312331,1.4417520687593461
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-30,3.0779934750218234,3.77980409872058,1.4091338022589937
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,-15,6.97513939178259,3.834402891134045,1.3890688779052618
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,0,10.412722960962697,3.8644520685340598,1.3782677665464533
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,15,11.945479233545104,3.871088160307373,1.375905042937938
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,30,11.696853683615846,3.827032332725468,1.3917441135468813
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,45,12.409782605194598,3.733454956725712,1.4266275562878223
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,60,15.683428081132595,3.629326509051518,1.4675587076942858
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,75,23.207234060776265,3.522758151497897,1.511954409688757
6-7-8-9,PSI_C6_C9,LOCAL_TYPE_2,6-9,C6-C9,-0.402716000175609,-0.04779499997256109,1.2,PSI,90,36.77978373595889,3.392318962441213,1.5700910735089997
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-180,1.8361875979134048,2.9630084179671257,1.5150768152986251
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-165,1.4130028718141248,2.965067721158782,1.514024561922055
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-150,1.3982414847839755,2.9659592493839675,1.5135694661108572
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-135,1.7201805587324959,2.964874668990686,1.5141231447482655
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-120,2.1004462123625456,2.9617318664214136,1.5157298364827403
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-105,2.282405294363951,2.9583348968755043,1.51747030477786
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-90,2.191846518770847,2.956084123096183,1.5186257124830083
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-75,1.9493375527533943,2.955369105008995,1.5189931267766255
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-60,1.7582771045303314,2.9555051050941947,1.5189232290138697
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-45,1.7517423921353694,2.9554482194634555,1.518952464818225
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-30,1.8731815879809242,2.954460455963296,1.5194602955458953
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,-15,1.8830474967830666,2.952440957006366,1.520499621488949
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,0,1.53761834092137,2.9499283503183404,1.5217947097298825
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,15,0.8500053424677801,2.948977773011386,1.5222852470035613
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,30,0.1979165005694423,2.950631513366056,1.5214320518374131
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,45,0.0,2.9543933427522986,1.5194948122292162
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,60,0.32618472333560894,2.9586713423192377,1.5172977455744294
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,75,1.0408015037026501,2.9627247573464,1.5152218735355771
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,90,2.0223598887749024,2.965127397292476,1.513994090674089
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,105,3.0480034924252344,2.965395068106416,1.5138574302894712
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,120,3.7373350122694022,2.964067105600272,1.5145356692886063
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,135,3.8030037733710786,2.961643451824539,1.5157750859007215
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,150,3.292878201783699,2.9596287166460393,1.5168069333656016
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,CHI,165,2.5316328285396272,2.960348653133376,1.5164380563232238
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-180,12.297421019351964,3.49487568942829,1.284505017210216
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-165,12.017065696114134,3.489549921475806,1.2864654349745128
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-150,12.14534987811232,3.461539789949087,1.2968752722795303
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-135,12.088672339648122,3.3907604732119734,1.3239464695494014
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-120,9.406090467076242,3.26484320359011,1.3750079491291405
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-105,5.389702277432289,3.145511648793954,1.4271717478197499
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-90,1.8840517384563273,3.0583642661768256,1.4678386767866778
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-75,0.0,2.987226746212512,1.5027936407199296
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-60,1.1679589391511374,2.918195582851445,1.5383428663853127
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-45,5.348395421266241,2.84929291752843,1.5755436480327607
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-30,12.61886348886727,2.7766978480211693,1.6167352745261412
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,-15,24.120153734931876,2.7058171881526096,1.6590867177769801
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,0,39.62646469177788,2.6447939515966112,1.6973667664683727
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,105,36.46525443667219,3.524489361360851,1.2737122735599113
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,120,25.91194918747669,3.5262167455884073,1.2730883214178474
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,135,18.085910819557824,3.5265449292001696,1.272969846612676
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,150,13.569233322541978,3.523559645216551,1.2740483515557897
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PHI,165,12.21349737743903,3.5092034699621237,1.2792604920241641
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-105,32.011747071349355,2.653179295285919,1.6920022576585327
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-90,14.696882575166297,2.713034203268698,1.6546733366604898
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-75,4.330868332829533,2.796949487377131,1.6050291139889092
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-60,0.0,2.905472891570749,1.5450790715069171
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-45,0.19638589416353,3.032591742583076,1.480313124434247
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-30,3.0779934750218234,3.161912301337287,1.4197690921718515
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,-15,6.97513939178259,3.2740738815964305,1.3711313549857143
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,0,10.412722960962697,3.3670253522320874,1.3332793454081522
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,15,11.945479233545104,3.4448850635277446,1.303145177505425
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,30,11.696853683615846,3.4895806024778135,1.286454124145766
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,45,12.409782605194598,3.5085293260677943,1.2795062946297022
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,60,15.683428081132595,3.5042391361724743,1.2810727759007878
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,75,23.207234060776265,3.4752871507779317,1.291745160278845
1-7-8-34,PSI_C2_HC,LOCAL_TYPE_7,1-34,C2-H9,0.14421600017560898,0.11249000016463342,1.2,PSI,90,36.77978373595889,3.4216652133175067,1.311988484473652
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-180,1.8361875979134048,3.5365193284610363,1.273611202203987
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-165,1.4130028718141248,3.537243629739009,1.2733504120753
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-150,1.3982414847839755,3.5376538255508807,1.2732027653490132
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-135,1.7201805587324959,3.5374939203539033,1.2732603178829736
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-120,2.1004462123625456,3.536784415395208,1.2735157432646607
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-105,2.282405294363951,3.5361090567220264,1.2737589710296564
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-90,2.191846518770847,3.536006231495094,1.27379601127978
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-75,1.9493375527533943,3.5366905740147496,1.2735495343110876
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-60,1.7582771045303314,3.5379848031256076,1.2730836575554925
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-45,1.7517423921353694,3.539405226202268,1.2725727475889466
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-30,1.8731815879809242,3.5406886149535874,1.2721114798167417
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,-15,1.8830474967830666,3.541216539511859,1.2719218334385656
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,0,1.53761834092137,3.5408071774035843,1.272068883694965
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,15,0.8500053424677801,3.5401072079922855,1.2723204041307419
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,30,0.1979165005694423,3.539646217592844,1.2724861064227966
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,45,0.0,3.5395078504372663,1.272535850706606
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,60,0.32618472333560894,3.53958705542589,1.2725073752980343
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,75,1.0408015037026501,3.5396878206815803,1.2724711504845663
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,90,2.0223598887749024,3.539364626603359,1.2725873451081586
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,105,3.0480034924252344,3.53855679768684,1.2728778683115296
